im_idx,image_id,category,stimulus,p_typicality,is_attn_check,presentation,block,trial,ISI,trigger_id
69,115,living_rooms,img_9wmp8.png,10,0,1,3,408,1,40
151,151,Attention,img_nr8nj.png,0,1,2,3,409,1.1,50
70,137,living_rooms,img_qz292.png,7,0,1,3,410,1.1,37
71,11,bedrooms,img_7caxh.png,8,0,1,3,411,0.9,18
72,26,bedrooms,img_h13c3.png,5,0,1,3,412,1,15
73,23,bedrooms,img_fnu4h.png,9,0,1,3,413,1,19
74,44,bedrooms,img_uttnz.png,5,0,1,3,414,0.9,15
75,19,bedrooms,img_d9ogj.png,6,0,1,3,415,1,16
76,132,living_rooms,img_njhlh.png,4,0,1,3,416,0.9,34
77,150,living_rooms,img_zxvl3.png,5,0,1,3,417,1,35
78,99,kitchens,img_xti0z.png,8,0,1,3,418,1.1,28
79,33,bedrooms,img_mdpr4.png,6,0,1,3,419,1,16
80,86,kitchens,img_qihxi.png,7,0,1,3,420,1.1,27
81,20,bedrooms,img_dmjh8.png,3,0,1,3,421,1.1,13
82,29,bedrooms,img_kljj4.png,4,0,1,3,422,1.1,14
83,5,bedrooms,img_3bxjb.png,10,0,1,3,423,1.1,20
84,13,bedrooms,img_b2jli.png,8,0,1,3,424,1.1,18
85,18,bedrooms,img_d26ik.png,7,0,1,3,425,1,17
86,97,kitchens,img_xesl0.png,5,0,1,3,426,1,25
87,74,kitchens,img_faly8.png,1,0,1,3,427,1,21
152,152,Attention,img_zvi2m.png,0,1,3,3,428,1.1,50
88,72,kitchens,img_es7o2.png,2,0,1,3,429,1,22
89,140,living_rooms,img_t3d7r.png,10,0,1,3,430,0.9,40
90,7,bedrooms,img_3kho5.png,2,0,1,3,431,1,12
91,45,bedrooms,img_wijef.png,5,0,1,3,432,1,15
151,151,Attention,img_nr8nj.png,0,1,3,3,433,0.9,50
92,2,bedrooms,img_0eflx.png,6,0,1,3,434,0.9,16
93,78,kitchens,img_j5rpx.png,5,0,1,3,435,1,25
94,88,kitchens,img_qmgwq.png,9,0,1,3,436,1.1,29
95,127,living_rooms,img_i6wsx.png,7,0,1,3,437,1,37
96,87,kitchens,img_qmand.png,10,0,1,3,438,1,30
97,56,kitchens,img_411xa.png,2,0,1,3,439,1,22
98,12,bedrooms,img_a9acb.png,7,0,1,3,440,1,17
99,39,bedrooms,img_qbdgm.png,7,0,1,3,441,1,17
100,4,bedrooms,img_2dnfy.png,3,0,1,3,442,1,13
153,153,Attention,img_0kqc0.png,0,1,3,3,443,1.1,50
101,138,living_rooms,img_ra2nm.png,6,0,1,3,444,1.1,36
102,31,bedrooms,img_l1h36.png,1,0,1,3,445,0.9,11
103,95,kitchens,img_v176l.png,1,0,1,3,446,0.9,21
152,152,Attention,img_zvi2m.png,0,1,4,3,447,1,50
104,50,bedrooms,img_zt893.png,5,0,1,3,448,0.9,15
105,25,bedrooms,img_gsfx4.png,3,0,1,3,449,1,13
106,57,kitchens,img_463mq.png,2,0,1,3,450,0.9,22
107,36,bedrooms,img_o37la.png,4,0,1,3,451,1,14
108,35,bedrooms,img_n9xll.png,7,0,1,3,452,0.9,17
109,105,living_rooms,img_3jnt7.png,3,0,1,3,453,1.1,33
110,62,kitchens,img_7pgd2.png,8,0,1,3,454,1.1,28
111,75,kitchens,img_fhm45.png,7,0,1,3,455,1.1,27
112,58,kitchens,img_57os5.png,9,0,1,3,456,0.9,29
151,151,Attention,img_nr8nj.png,0,1,4,3,457,1,50
153,153,Attention,img_0kqc0.png,0,1,4,3,458,1,50
113,60,kitchens,img_72hmj.png,10,0,1,3,459,0.9,30
114,142,living_rooms,img_vgh2g.png,10,0,1,3,460,1.1,40
115,66,kitchens,img_cv6mf.png,4,0,1,3,461,0.9,24
116,42,bedrooms,img_t4hvr.png,3,0,1,3,462,1,13
117,126,living_rooms,img_hmmra.png,3,0,1,3,463,1,33
151,151,Attention,img_nr8nj.png,0,1,5,3,464,1,50
118,17,bedrooms,img_c4uwt.png,2,0,1,3,465,1.1,12
119,107,living_rooms,img_4974k.png,7,0,1,3,466,1,37
120,125,living_rooms,img_hc49v.png,6,0,1,3,467,1,36
121,117,living_rooms,img_amsgw.png,9,0,1,3,468,0.9,39
122,85,kitchens,img_q1ynd.png,5,0,1,3,469,0.9,25
123,3,bedrooms,img_28eqs.png,1,0,1,3,470,1,11
124,111,living_rooms,img_6zz63.png,9,0,1,3,471,1.1,39
125,41,bedrooms,img_rvssl.png,6,0,1,3,472,0.9,16
126,130,living_rooms,img_mdh76.png,2,0,1,3,473,1,32
127,119,living_rooms,img_b17ma.png,1,0,1,3,474,1.1,31
128,93,kitchens,img_uegbb.png,8,0,1,3,475,1,28
129,79,kitchens,img_lpj57.png,6,0,1,3,476,1.1,26
130,55,kitchens,img_3gm8h.png,4,0,1,3,477,0.9,24
152,152,Attention,img_zvi2m.png,0,1,5,3,478,0.9,50
131,48,bedrooms,img_ycgfe.png,9,0,1,3,479,0.9,19
132,80,kitchens,img_mawe6.png,9,0,1,3,480,0.9,29
151,151,Attention,img_nr8nj.png,0,1,6,3,481,1,50
133,113,living_rooms,img_81nb0.png,1,0,1,3,482,1.1,31
134,68,kitchens,img_d0k76.png,4,0,1,3,483,0.9,24
135,21,bedrooms,img_e26ut.png,8,0,1,3,484,0.9,18
153,153,Attention,img_0kqc0.png,0,1,5,3,485,0.9,50
136,98,kitchens,img_xtb79.png,2,0,1,3,486,1.1,22
137,124,living_rooms,img_eiu3c.png,5,0,1,3,487,1.1,35
138,110,living_rooms,img_6a0hu.png,4,0,1,3,488,1,34
139,104,living_rooms,img_2qhro.png,8,0,1,3,489,1,38
140,134,living_rooms,img_of8d6.png,1,0,1,3,490,1,31
141,37,bedrooms,img_ose78.png,8,0,1,3,491,1.1,18
142,96,kitchens,img_x9ml4.png,3,0,1,3,492,1,23
143,101,living_rooms,img_02alv.png,4,0,1,3,493,1,34
144,77,kitchens,img_inqod.png,5,0,1,3,494,1,25
145,120,living_rooms,img_bbs77.png,2,0,1,3,495,1.1,32
152,152,Attention,img_zvi2m.png,0,1,6,3,496,1.1,50
146,109,living_rooms,img_5jp4f.png,9,0,1,3,497,1,39
147,116,living_rooms,img_a9he3.png,8,0,1,3,498,0.9,38
148,128,living_rooms,img_iudc4.png,6,0,1,3,499,1.1,36
149,148,living_rooms,img_xy930.png,6,0,1,3,500,0.9,36
150,89,kitchens,img_s9are.png,10,0,1,3,501,0.9,30
1,123,living_rooms,img_dg5h7.png,10,0,1,4,502,1.1,40
2,51,kitchens,img_01w8b.png,8,0,1,4,503,1,28
151,151,Attention,img_nr8nj.png,0,1,1,4,504,1,50
3,39,bedrooms,img_qbdgm.png,7,0,1,4,505,1,17
4,45,bedrooms,img_wijef.png,5,0,1,4,506,1,15
5,15,bedrooms,img_bntrh.png,6,0,1,4,507,0.9,16
152,152,Attention,img_zvi2m.png,0,1,1,4,508,1.1,50
6,1,bedrooms,img_088sa.png,4,0,1,4,509,1.1,14
7,133,living_rooms,img_o30wb.png,8,0,1,4,510,0.9,38
8,4,bedrooms,img_2dnfy.png,3,0,1,4,511,1,13
9,77,kitchens,img_inqod.png,5,0,1,4,512,1.1,25
152,152,Attention,img_zvi2m.png,0,1,2,4,513,1.1,50
10,71,kitchens,img_eppte.png,7,0,1,4,514,0.9,27
11,68,kitchens,img_d0k76.png,4,0,1,4,515,0.9,24
12,128,living_rooms,img_iudc4.png,6,0,1,4,516,1,36
13,60,kitchens,img_72hmj.png,10,0,1,4,517,1.1,30
14,52,kitchens,img_05flq.png,1,0,1,4,518,1,21
15,121,living_rooms,img_bf8nx.png,9,0,1,4,519,0.9,39
16,12,bedrooms,img_a9acb.png,7,0,1,4,520,1.1,17
17,98,kitchens,img_xtb79.png,2,0,1,4,521,1,22
18,119,living_rooms,img_b17ma.png,1,0,1,4,522,0.9,31
19,56,kitchens,img_411xa.png,2,0,1,4,523,0.9,22
20,149,living_rooms,img_yosqb.png,3,0,1,4,524,0.9,33
21,150,living_rooms,img_zxvl3.png,5,0,1,4,525,0.9,35
22,49,bedrooms,img_ys3qz.png,2,0,1,4,526,1,12
153,153,Attention,img_0kqc0.png,0,1,1,4,527,0.9,50
23,42,bedrooms,img_t4hvr.png,3,0,1,4,528,1.1,13
24,81,kitchens,img_nyv2b.png,1,0,1,4,529,1.1,21
153,153,Attention,img_0kqc0.png,0,1,2,4,530,1.1,50
25,29,bedrooms,img_kljj4.png,4,0,1,4,531,1.1,14
26,30,bedrooms,img_kzg3h.png,7,0,1,4,532,1,17
27,139,living_rooms,img_s2zoe.png,5,0,1,4,533,1.1,35
28,8,bedrooms,img_49h18.png,3,0,1,4,534,0.9,13
29,143,living_rooms,img_vnxft.png,3,0,1,4,535,1.1,33
30,27,bedrooms,img_ic3os.png,9,0,1,4,536,0.9,19
31,3,bedrooms,img_28eqs.png,1,0,1,4,537,1,11
32,53,kitchens,img_0j24m.png,3,0,1,4,538,0.9,23
33,83,kitchens,img_p3hpc.png,6,0,1,4,539,0.9,26
34,104,living_rooms,img_2qhro.png,8,0,1,4,540,0.9,38
35,47,bedrooms,img_x50f8.png,10,0,1,4,541,1,20
36,62,kitchens,img_7pgd2.png,8,0,1,4,542,1.1,28
37,137,living_rooms,img_qz292.png,7,0,1,4,543,1.1,37
153,153,Attention,img_0kqc0.png,0,1,3,4,544,1.1,50
38,9,bedrooms,img_5yhyk.png,2,0,1,4,545,0.9,12
39,65,kitchens,img_anjr0.png,4,0,1,4,546,1.1,24
40,50,bedrooms,img_zt893.png,5,0,1,4,547,1,15
41,57,kitchens,img_463mq.png,2,0,1,4,548,1.1,22
42,24,bedrooms,img_gqy6z.png,9,0,1,4,549,0.9,19
43,36,bedrooms,img_o37la.png,4,0,1,4,550,0.9,14
44,20,bedrooms,img_dmjh8.png,3,0,1,4,551,1.1,13
45,22,bedrooms,img_f4jxo.png,8,0,1,4,552,1,18
46,110,living_rooms,img_6a0hu.png,4,0,1,4,553,1,34
47,32,bedrooms,img_le8uf.png,1,0,1,4,554,1.1,11
48,7,bedrooms,img_3kho5.png,2,0,1,4,555,1.1,12
49,112,living_rooms,img_73pyk.png,5,0,1,4,556,0.9,35
50,129,living_rooms,img_koooi.png,5,0,1,4,557,1.1,35
51,114,living_rooms,img_9oofc.png,8,0,1,4,558,0.9,38
52,107,living_rooms,img_4974k.png,7,0,1,4,559,1.1,37
53,72,kitchens,img_es7o2.png,2,0,1,4,560,1,22
54,19,bedrooms,img_d9ogj.png,6,0,1,4,561,1.1,16
55,120,living_rooms,img_bbs77.png,2,0,1,4,562,1.1,32
56,23,bedrooms,img_fnu4h.png,9,0,1,4,563,1,19
57,87,kitchens,img_qmand.png,10,0,1,4,564,1,30
153,153,Attention,img_0kqc0.png,0,1,4,4,565,1,50
58,147,living_rooms,img_xu1p3.png,7,0,1,4,566,1.1,37
59,92,kitchens,img_u9f9l.png,7,0,1,4,567,0.9,27
60,140,living_rooms,img_t3d7r.png,10,0,1,4,568,1.1,40
61,122,living_rooms,img_c0vzo.png,1,0,1,4,569,0.9,31
62,94,kitchens,img_uwv6y.png,8,0,1,4,570,0.9,28
63,106,living_rooms,img_3ze38.png,2,0,1,4,571,0.9,32
151,151,Attention,img_nr8nj.png,0,1,2,4,572,1.1,50
64,100,kitchens,img_z5osu.png,5,0,1,4,573,0.9,25
65,89,kitchens,img_s9are.png,10,0,1,4,574,1,30
66,73,kitchens,img_esb4r.png,3,0,1,4,575,1,23
67,108,living_rooms,img_53nbn.png,6,0,1,4,576,1.1,36
68,11,bedrooms,img_7caxh.png,8,0,1,4,577,1.1,18
69,35,bedrooms,img_n9xll.png,7,0,1,4,578,0.9,17
70,95,kitchens,img_v176l.png,1,0,1,4,579,1.1,21
71,41,bedrooms,img_rvssl.png,6,0,1,4,580,1,16
72,124,living_rooms,img_eiu3c.png,5,0,1,4,581,1.1,35
73,144,living_rooms,img_w8yhd.png,4,0,1,4,582,1.1,34
74,105,living_rooms,img_3jnt7.png,3,0,1,4,583,1.1,33
75,46,bedrooms,img_x0u5z.png,10,0,1,4,584,1,20
76,67,kitchens,img_cxpff.png,6,0,1,4,585,0.9,26
77,5,bedrooms,img_3bxjb.png,10,0,1,4,586,1,20
78,64,kitchens,img_91lbx.png,3,0,1,4,587,1.1,23
79,113,living_rooms,img_81nb0.png,1,0,1,4,588,1.1,31
80,132,living_rooms,img_njhlh.png,4,0,1,4,589,1.1,34
81,66,kitchens,img_cv6mf.png,4,0,1,4,590,1,24
82,48,bedrooms,img_ycgfe.png,9,0,1,4,591,1,19
152,152,Attention,img_zvi2m.png,0,1,3,4,592,0.9,50
151,151,Attention,img_nr8nj.png,0,1,3,4,593,0.9,50
83,79,kitchens,img_lpj57.png,6,0,1,4,594,0.9,26
84,99,kitchens,img_xti0z.png,8,0,1,4,595,1.1,28
85,115,living_rooms,img_9wmp8.png,10,0,1,4,596,0.9,40
152,152,Attention,img_zvi2m.png,0,1,4,4,597,1,50
86,101,living_rooms,img_02alv.png,4,0,1,4,598,1,34
87,61,kitchens,img_79b5l.png,6,0,1,4,599,1.1,26
88,111,living_rooms,img_6zz63.png,9,0,1,4,600,1,39
153,153,Attention,img_0kqc0.png,0,1,5,4,601,1,50
89,34,bedrooms,img_mqnl6.png,5,0,1,4,602,1,15
152,152,Attention,img_zvi2m.png,0,1,5,4,603,1.1,50
90,141,living_rooms,img_tbs4n.png,7,0,1,4,604,1.1,37
91,33,bedrooms,img_mdpr4.png,6,0,1,4,605,1.1,16
92,91,kitchens,img_t27my.png,1,0,1,4,606,1,21
93,80,kitchens,img_mawe6.png,9,0,1,4,607,1,29
94,130,living_rooms,img_mdh76.png,2,0,1,4,608,0.9,32
95,142,living_rooms,img_vgh2g.png,10,0,1,4,609,1,40
96,28,bedrooms,img_jge7p.png,10,0,1,4,610,1,20
97,127,living_rooms,img_i6wsx.png,7,0,1,4,611,0.9,37
98,44,bedrooms,img_uttnz.png,5,0,1,4,612,1.1,15
99,31,bedrooms,img_l1h36.png,1,0,1,4,613,1.1,11
100,85,kitchens,img_q1ynd.png,5,0,1,4,614,1,25
151,151,Attention,img_nr8nj.png,0,1,4,4,615,1.1,50
101,70,kitchens,img_di49w.png,6,0,1,4,616,0.9,26
102,135,living_rooms,img_pjfx6.png,2,0,1,4,617,1,32
103,78,kitchens,img_j5rpx.png,5,0,1,4,618,1.1,25
104,43,bedrooms,img_twj5p.png,4,0,1,4,619,1.1,14
105,38,bedrooms,img_ozxpp.png,1,0,1,4,620,1.1,11
106,25,bedrooms,img_gsfx4.png,3,0,1,4,621,1.1,13
107,90,kitchens,img_sfq2m.png,9,0,1,4,622,0.9,29
108,118,living_rooms,img_astid.png,2,0,1,4,623,1,32
109,148,living_rooms,img_xy930.png,6,0,1,4,624,1.1,36
110,10,bedrooms,img_65cdi.png,2,0,1,4,625,0.9,12
111,76,kitchens,img_g7870.png,4,0,1,4,626,0.9,24
112,75,kitchens,img_fhm45.png,7,0,1,4,627,1,27
113,97,kitchens,img_xesl0.png,5,0,1,4,628,1,25
114,117,living_rooms,img_amsgw.png,9,0,1,4,629,0.9,39
115,131,living_rooms,img_nb8p4.png,1,0,1,4,630,1,31
116,84,kitchens,img_p659z.png,9,0,1,4,631,1,29
117,146,living_rooms,img_x9w7o.png,10,0,1,4,632,1.1,40
118,74,kitchens,img_faly8.png,1,0,1,4,633,1.1,21
119,96,kitchens,img_x9ml4.png,3,0,1,4,634,1,23
120,59,kitchens,img_6nbgt.png,7,0,1,4,635,0.9,27
121,6,bedrooms,img_3h4c9.png,9,0,1,4,636,1,19
122,21,bedrooms,img_e26ut.png,8,0,1,4,637,0.9,18
123,55,kitchens,img_3gm8h.png,4,0,1,4,638,1,24
124,125,living_rooms,img_hc49v.png,6,0,1,4,639,1.1,36
125,63,kitchens,img_7w5tw.png,2,0,1,4,640,0.9,22
126,136,living_rooms,img_q9lab.png,3,0,1,4,641,0.9,33
127,145,living_rooms,img_wbws6.png,4,0,1,4,642,0.9,34
128,58,kitchens,img_57os5.png,9,0,1,4,643,1,29
129,69,kitchens,img_d8xbu.png,10,0,1,4,644,1.1,30
130,138,living_rooms,img_ra2nm.png,6,0,1,4,645,1,36
131,88,kitchens,img_qmgwq.png,9,0,1,4,646,1,29
132,109,living_rooms,img_5jp4f.png,9,0,1,4,647,0.9,39
133,14,bedrooms,img_badai.png,4,0,1,4,648,0.9,14
134,37,bedrooms,img_ose78.png,8,0,1,4,649,1.1,18
135,126,living_rooms,img_hmmra.png,3,0,1,4,650,1,33
136,93,kitchens,img_uegbb.png,8,0,1,4,651,1,28
137,102,living_rooms,img_0jzz7.png,9,0,1,4,652,1.1,39
138,82,kitchens,img_nzqfw.png,10,0,1,4,653,0.9,30
151,151,Attention,img_nr8nj.png,0,1,5,4,654,1,50
151,151,Attention,img_nr8nj.png,0,1,6,4,655,1.1,50
139,13,bedrooms,img_b2jli.png,8,0,1,4,656,1,18
152,152,Attention,img_zvi2m.png,0,1,6,4,657,1,50
140,134,living_rooms,img_of8d6.png,1,0,1,4,658,1,31
141,17,bedrooms,img_c4uwt.png,2,0,1,4,659,0.9,12
142,26,bedrooms,img_h13c3.png,5,0,1,4,660,1.1,15
143,54,kitchens,img_1r2ri.png,3,0,1,4,661,0.9,23
144,86,kitchens,img_qihxi.png,7,0,1,4,662,1,27
145,116,living_rooms,img_a9he3.png,8,0,1,4,663,0.9,38
146,40,bedrooms,img_ri0yx.png,10,0,1,4,664,0.9,20
147,103,living_rooms,img_16kib.png,8,0,1,4,665,1.1,38
148,2,bedrooms,img_0eflx.png,6,0,1,4,666,1,16
149,16,bedrooms,img_c2pbs.png,1,0,1,4,667,1,11
150,18,bedrooms,img_d26ik.png,7,0,1,4,668,1.1,17
151,151,Attention,img_nr8nj.png,0,1,1,5,669,1.1,50
1,74,kitchens,img_faly8.png,1,0,1,5,670,1,21
2,95,kitchens,img_v176l.png,1,0,1,5,671,1.1,21
3,141,living_rooms,img_tbs4n.png,7,0,1,5,672,0.9,37
4,129,living_rooms,img_koooi.png,5,0,1,5,673,1,35
5,109,living_rooms,img_5jp4f.png,9,0,1,5,674,0.9,39
6,115,living_rooms,img_9wmp8.png,10,0,1,5,675,1.1,40
7,40,bedrooms,img_ri0yx.png,10,0,1,5,676,1,20
8,21,bedrooms,img_e26ut.png,8,0,1,5,677,0.9,18
9,143,living_rooms,img_vnxft.png,3,0,1,5,678,0.9,33
10,84,kitchens,img_p659z.png,9,0,1,5,679,1,29
11,24,bedrooms,img_gqy6z.png,9,0,1,5,680,0.9,19
12,28,bedrooms,img_jge7p.png,10,0,1,5,681,1.1,20
13,16,bedrooms,img_c2pbs.png,1,0,1,5,682,0.9,11
14,70,kitchens,img_di49w.png,6,0,1,5,683,1,26
15,23,bedrooms,img_fnu4h.png,9,0,1,5,684,0.9,19
16,46,bedrooms,img_x0u5z.png,10,0,1,5,685,1.1,20
17,45,bedrooms,img_wijef.png,5,0,1,5,686,1.1,15
18,113,living_rooms,img_81nb0.png,1,0,1,5,687,1,31
19,33,bedrooms,img_mdpr4.png,6,0,1,5,688,1.1,16
20,130,living_rooms,img_mdh76.png,2,0,1,5,689,1,32
21,36,bedrooms,img_o37la.png,4,0,1,5,690,1,14
22,39,bedrooms,img_qbdgm.png,7,0,1,5,691,1,17
23,122,living_rooms,img_c0vzo.png,1,0,1,5,692,1.1,31
24,124,living_rooms,img_eiu3c.png,5,0,1,5,693,1.1,35
25,99,kitchens,img_xti0z.png,8,0,1,5,694,1,28
26,116,living_rooms,img_a9he3.png,8,0,1,5,695,1,38
27,31,bedrooms,img_l1h36.png,1,0,1,5,696,1,11
28,140,living_rooms,img_t3d7r.png,10,0,1,5,697,1,40
153,153,Attention,img_0kqc0.png,0,1,1,5,698,1,50
153,153,Attention,img_0kqc0.png,0,1,2,5,699,0.9,50
29,81,kitchens,img_nyv2b.png,1,0,1,5,700,0.9,21
30,59,kitchens,img_6nbgt.png,7,0,1,5,701,1,27
31,120,living_rooms,img_bbs77.png,2,0,1,5,702,1.1,32
32,44,bedrooms,img_uttnz.png,5,0,1,5,703,1,15
33,25,bedrooms,img_gsfx4.png,3,0,1,5,704,1,13
34,57,kitchens,img_463mq.png,2,0,1,5,705,1.1,22
153,153,Attention,img_0kqc0.png,0,1,3,5,706,1,50
152,152,Attention,img_zvi2m.png,0,1,1,5,707,0.9,50
35,68,kitchens,img_d0k76.png,4,0,1,5,708,1,24
36,42,bedrooms,img_t4hvr.png,3,0,1,5,709,0.9,13
37,135,living_rooms,img_pjfx6.png,2,0,1,5,710,1.1,32
38,67,kitchens,img_cxpff.png,6,0,1,5,711,1.1,26
153,153,Attention,img_0kqc0.png,0,1,4,5,712,1,50
39,15,bedrooms,img_bntrh.png,6,0,1,5,713,1,16
40,85,kitchens,img_q1ynd.png,5,0,1,5,714,1.1,25
41,10,bedrooms,img_65cdi.png,2,0,1,5,715,1,12
42,126,living_rooms,img_hmmra.png,3,0,1,5,716,0.9,33
151,151,Attention,img_nr8nj.png,0,1,2,5,717,1,50
43,142,living_rooms,img_vgh2g.png,10,0,1,5,718,1,40
44,123,living_rooms,img_dg5h7.png,10,0,1,5,719,1,40
45,144,living_rooms,img_w8yhd.png,4,0,1,5,720,1.1,34
152,152,Attention,img_zvi2m.png,0,1,2,5,721,1,50
46,118,living_rooms,img_astid.png,2,0,1,5,722,0.9,32
47,22,bedrooms,img_f4jxo.png,8,0,1,5,723,0.9,18
48,71,kitchens,img_eppte.png,7,0,1,5,724,1,27
49,75,kitchens,img_fhm45.png,7,0,1,5,725,1,27
50,5,bedrooms,img_3bxjb.png,10,0,1,5,726,1,20
51,96,kitchens,img_x9ml4.png,3,0,1,5,727,1.1,23
52,121,living_rooms,img_bf8nx.png,9,0,1,5,728,1,39
53,111,living_rooms,img_6zz63.png,9,0,1,5,729,1.1,39
54,13,bedrooms,img_b2jli.png,8,0,1,5,730,1,18
55,131,living_rooms,img_nb8p4.png,1,0,1,5,731,1,31
56,137,living_rooms,img_qz292.png,7,0,1,5,732,1,37
57,86,kitchens,img_qihxi.png,7,0,1,5,733,1.1,27
58,114,living_rooms,img_9oofc.png,8,0,1,5,734,1.1,38
151,151,Attention,img_nr8nj.png,0,1,3,5,735,0.9,50
59,108,living_rooms,img_53nbn.png,6,0,1,5,736,1.1,36
60,105,living_rooms,img_3jnt7.png,3,0,1,5,737,1.1,33
152,152,Attention,img_zvi2m.png,0,1,3,5,738,1.1,50
61,94,kitchens,img_uwv6y.png,8,0,1,5,739,0.9,28
62,47,bedrooms,img_x50f8.png,10,0,1,5,740,1.1,20
63,89,kitchens,img_s9are.png,10,0,1,5,741,1.1,30
64,98,kitchens,img_xtb79.png,2,0,1,5,742,1.1,22
65,60,kitchens,img_72hmj.png,10,0,1,5,743,1.1,30
66,82,kitchens,img_nzqfw.png,10,0,1,5,744,0.9,30
67,32,bedrooms,img_le8uf.png,1,0,1,5,745,1,11
68,58,kitchens,img_57os5.png,9,0,1,5,746,0.9,29
69,49,bedrooms,img_ys3qz.png,2,0,1,5,747,0.9,12
70,102,living_rooms,img_0jzz7.png,9,0,1,5,748,1,39
71,11,bedrooms,img_7caxh.png,8,0,1,5,749,1,18
72,72,kitchens,img_es7o2.png,2,0,1,5,750,1,22
73,139,living_rooms,img_s2zoe.png,5,0,1,5,751,1,35
152,152,Attention,img_zvi2m.png,0,1,4,5,752,0.9,50
74,133,living_rooms,img_o30wb.png,8,0,1,5,753,1,38
75,29,bedrooms,img_kljj4.png,4,0,1,5,754,0.9,14
76,66,kitchens,img_cv6mf.png,4,0,1,5,755,1.1,24
151,151,Attention,img_nr8nj.png,0,1,4,5,756,0.9,50
77,56,kitchens,img_411xa.png,2,0,1,5,757,1.1,22
78,65,kitchens,img_anjr0.png,4,0,1,5,758,1.1,24
79,52,kitchens,img_05flq.png,1,0,1,5,759,1.1,21
80,76,kitchens,img_g7870.png,4,0,1,5,760,0.9,24
151,151,Attention,img_nr8nj.png,0,1,5,5,761,0.9,50
81,1,bedrooms,img_088sa.png,4,0,1,5,762,1,14
82,63,kitchens,img_7w5tw.png,2,0,1,5,763,1.1,22
83,51,kitchens,img_01w8b.png,8,0,1,5,764,0.9,28
84,138,living_rooms,img_ra2nm.png,6,0,1,5,765,1,36
85,80,kitchens,img_mawe6.png,9,0,1,5,766,1,29
86,125,living_rooms,img_hc49v.png,6,0,1,5,767,1.1,36
87,12,bedrooms,img_a9acb.png,7,0,1,5,768,0.9,17
88,103,living_rooms,img_16kib.png,8,0,1,5,769,1,38
89,27,bedrooms,img_ic3os.png,9,0,1,5,770,1.1,19
90,148,living_rooms,img_xy930.png,6,0,1,5,771,1.1,36
152,152,Attention,img_zvi2m.png,0,1,5,5,772,0.9,50
91,112,living_rooms,img_73pyk.png,5,0,1,5,773,1.1,35
92,50,bedrooms,img_zt893.png,5,0,1,5,774,1.1,15
93,26,bedrooms,img_h13c3.png,5,0,1,5,775,1.1,15
94,30,bedrooms,img_kzg3h.png,7,0,1,5,776,1,17
95,93,kitchens,img_uegbb.png,8,0,1,5,777,0.9,28
96,35,bedrooms,img_n9xll.png,7,0,1,5,778,0.9,17
97,64,kitchens,img_91lbx.png,3,0,1,5,779,1.1,23
98,48,bedrooms,img_ycgfe.png,9,0,1,5,780,1,19
99,14,bedrooms,img_badai.png,4,0,1,5,781,1.1,14
100,17,bedrooms,img_c4uwt.png,2,0,1,5,782,0.9,12
153,153,Attention,img_0kqc0.png,0,1,5,5,783,0.9,50
101,55,kitchens,img_3gm8h.png,4,0,1,5,784,1,24
102,34,bedrooms,img_mqnl6.png,5,0,1,5,785,1.1,15
152,152,Attention,img_zvi2m.png,0,1,6,5,786,1.1,50
103,110,living_rooms,img_6a0hu.png,4,0,1,5,787,1,34
104,146,living_rooms,img_x9w7o.png,10,0,1,5,788,1.1,40
105,38,bedrooms,img_ozxpp.png,1,0,1,5,789,0.9,11
106,3,bedrooms,img_28eqs.png,1,0,1,5,790,1,11
151,151,Attention,img_nr8nj.png,0,1,6,5,791,0.9,50
107,106,living_rooms,img_3ze38.png,2,0,1,5,792,1.1,32
108,2,bedrooms,img_0eflx.png,6,0,1,5,793,0.9,16
109,91,kitchens,img_t27my.png,1,0,1,5,794,1,21
110,150,living_rooms,img_zxvl3.png,5,0,1,5,795,0.9,35
111,101,living_rooms,img_02alv.png,4,0,1,5,796,1,34
112,7,bedrooms,img_3kho5.png,2,0,1,5,797,1.1,12
113,145,living_rooms,img_wbws6.png,4,0,1,5,798,0.9,34
114,69,kitchens,img_d8xbu.png,10,0,1,5,799,1,30
115,8,bedrooms,img_49h18.png,3,0,1,5,800,0.9,13
116,83,kitchens,img_p3hpc.png,6,0,1,5,801,0.9,26
117,77,kitchens,img_inqod.png,5,0,1,5,802,1.1,25
118,78,kitchens,img_j5rpx.png,5,0,1,5,803,0.9,25
119,20,bedrooms,img_dmjh8.png,3,0,1,5,804,1,13
120,132,living_rooms,img_njhlh.png,4,0,1,5,805,0.9,34
121,53,kitchens,img_0j24m.png,3,0,1,5,806,0.9,23
122,37,bedrooms,img_ose78.png,8,0,1,5,807,0.9,18
123,107,living_rooms,img_4974k.png,7,0,1,5,808,1,37
124,119,living_rooms,img_b17ma.png,1,0,1,5,809,0.9,31
125,134,living_rooms,img_of8d6.png,1,0,1,5,810,0.9,31
126,61,kitchens,img_79b5l.png,6,0,1,5,811,1.1,26
127,147,living_rooms,img_xu1p3.png,7,0,1,5,812,0.9,37
128,97,kitchens,img_xesl0.png,5,0,1,5,813,1.1,25
129,149,living_rooms,img_yosqb.png,3,0,1,5,814,1.1,33
130,18,bedrooms,img_d26ik.png,7,0,1,5,815,1.1,17
131,88,kitchens,img_qmgwq.png,9,0,1,5,816,1.1,29
132,92,kitchens,img_u9f9l.png,7,0,1,5,817,0.9,27
